ID	Artist	Title	Link	Origin	Not in use	Voice
809	Ric Segreto	Don't Know What To Say	https://youtube.com/watch?v=r-0JOUqG0pA	Foreign		
810	Sérgio Mendes	The Trouble With Hello Is Goodbye	https://youtube.com/watch?v=FhS96MCJL1A	Foreign		
811	Bad Company	Feel Like Makin' Love	https://youtube.com/watch?v=awp8HDUmSYA	Foreign		
812	Queen	Crazy Little Thing Called Love	https://youtube.com/watch?v=RQGoZpil4Fg	Foreign		
813	Queen	Another One Bites The Dust	https://youtube.com/watch?v=IrUVwpJ4aso	Foreign		
814	John Farnham	Help	https://youtube.com/watch?v=IOpZIdmke_Y	Foreign		
815	Roberta Flack	Killing Me Softly With His Song	https://youtube.com/watch?v=Ky96EO_hixs	Foreign		
816	Teri DeSario	It Takes A Man And A Woman	https://youtube.com/watch?v=d5lO_3PhmcY	Foreign		
817	Teri De Sario	It Takes A Man And A Woman	https://youtube.com/watch?v=u08JiJtqnSU	Foreign		
818	Alessi Brothers	I Wish That I Was Making Love	https://youtube.com/watch?v=YE6VDzaA1VA	Foreign		
819	The 5th Dimension	If I Could Reach You	https://youtube.com/watch?v=x4vGSpR-80c	Foreign		
820	The 5th Dimension	If I Could Reach You	https://youtube.com/watch?v=j7Mo1mjKT9c	Foreign		
821	David Pomeranz	If You Walked Away	https://youtube.com/watch?v=ox5OMqs1tV0	Foreign		
822	David Pomeranz	If You Walked Away	https://youtube.com/watch?v=xe_eBbauWOk	Foreign		
823	Dennis Lambert	Of All The Things	https://youtube.com/watch?v=LzVjmh2vuMo	Foreign		
824	Cat Stevens	Father and Son	https://youtube.com/watch?v=1tcRnjeijPM	Foreign		
825	Barry Manilow	I Write The Songs	https://youtube.com/watch?v=lSv28G6gB8U	Foreign		
826	David Pomeranz	King and Queen of Hearts	https://youtube.com/watch?v=nCgN7noETnk	Foreign		
827	The Carpenters	Love Me For What I Am	https://youtube.com/watch?v=fGV9FvJHNCg	Foreign		
828	Barry Manilow	Somewhere Down The Road	https://youtube.com/watch?v=mJ_rvrq_Aho	Foreign		
829	Dan Fogelberg	Same Old Lang Syne	https://youtube.com/watch?v=qN_R02Af4l8	Foreign		
830	Simon & Garfunkel	Scarborough Fair	https://youtube.com/watch?v=SIK6OrTP6k0	Foreign		
831	Paul McCartney	Silly Love Songs	https://youtube.com/watch?v=Jb7PnXIOdKA	Foreign		
832	Seals & Crofts	Summer Breeze	https://youtube.com/watch?v=_0uQRGE2bHM	Foreign		
833	John Denver	Take Me Home, Country Roads	https://youtube.com/watch?v=nawRw6pR_f8	Foreign		
834	Don Mclean	Birthday Song	https://youtube.com/watch?v=2xfgR8zROMo	Foreign		
835	Johnny Mathis	Chances Are	https://youtube.com/watch?v=9gQHOTBubsE	Foreign		
836	Johnny Mathis	Chances Are	https://youtube.com/watch?v=6_lHBtNM7F8	Foreign		
837	Pat Boone	Love Letters in the Sand	https://youtube.com/watch?v=0YCswyfd-fA	Foreign		
838	Engelbert Humperdinck	Stardust	https://youtube.com/watch?v=xMW_-TC15h4	Foreign		
839	Pat Boone	April Love	https://youtube.com/watch?v=Lr-FalkqBkY	Foreign		
840	Paul Anka	Put Your Head on My Shoulder	https://youtube.com/watch?v=Tea6stg2QGI	Foreign		
841	Put Your Head On My Shoulder	Paul Anka	https://youtube.com/watch?v=0sGNeWDVrfQ	Foreign		
842	David Hal	The look of love	https://youtube.com/watch?v=kUNCQP9hluI	Foreign		
843	Matt Monro	Yesterday	https://youtube.com/watch?v=mVs0f_K2U5c	Foreign		
844	Matt Monro	Yesterday	https://youtube.com/watch?v=jQoa6lkfac0	Foreign		
845	Johnny Mathis	A Certain Smile	https://youtube.com/watch?v=9RGKksK7BtI	Foreign		
846	Burt Bacharach	I'll Never Fall In Love Again	https://youtube.com/watch?v=yat1zndGqck	Foreign		
847	Paul Anka	Lonely Boy	https://youtube.com/watch?v=Oaab_mF7ckc	Foreign		
848	Paul Anka	Lonely Boy	https://youtube.com/watch?v=Gb6vk1kgjAc	Foreign		
849	Matt Monro	Portrait of My Love	https://youtube.com/watch?v=cKWnF1mJn74	Foreign		
850	Matt Monro	Portrait of My Love	https://youtube.com/watch?v=B_oDGqWcpeg	Foreign		
851	Leiff Garrett	When I Think of You	https://youtube.com/watch?v=_J2akHSxguU	Foreign		
852	Crosby, Stills & Nash	Wasted On The Way	https://youtube.com/watch?v=-lTsB2rbD-c	Foreign		
853	Crosby, Stills & Nash	Wasted On The Way	https://youtube.com/watch?v=ixsWea9WFzg	Foreign		
854	The Beatles	Yesterday	https://youtube.com/watch?v=JsuytA8FroY	Foreign		
855	Bachman-Turner Overdrive	You Ain't Seen Nothing Yet	https://youtube.com/watch?v=zsrep4unMOk	Foreign		
856	Loggins and Messina	Your Mama Don't Dance	https://youtube.com/watch?v=k1vBy8jYS6s	Foreign		
857	The Carpenters	Close to You	https://youtube.com/watch?v=kWTCtLNLAVU	Foreign		
858	The Guess Who	American Woman	https://youtube.com/watch?v=4mcgXlzJPN8	Foreign		
859	B. J. Thomas	Raindrops Keep Fallin' On My Head	https://youtube.com/watch?v=wPgK0eGBmxo	Foreign		
860	Diana Ross	Ain't No Mountain High Enough	https://youtube.com/watch?v=ovuGk0WsvVA	Foreign		
861	The Jackson 5	I'll Be There	https://youtube.com/watch?v=3IOIYLuWdxM	Foreign		
862	The Beatles	Let It Be	https://youtube.com/watch?v=OhRUYf_yn_s	Foreign		
863	Ray Stevens	Everything is Beautiful (1970)	https://youtube.com/watch?v=mlwfGh-SVXw	Foreign		
864	Ray Stevens	Everything Is Beautiful	https://youtube.com/watch?v=A3jB447B9UY	Foreign		
865	Lionel Richie	Three Times A Lady	https://youtube.com/watch?v=PHhwfU-rmBg	Foreign		
866	The Carpenters	For All We Know	https://youtube.com/watch?v=UDJT5nv0S_4	Foreign		
867	David Gates	Part-Time Love	https://youtube.com/watch?v=KFUB08JFoMY	Foreign		
868	The Intruders	Together	https://youtube.com/watch?v=etFTNO-4I_g	Foreign		
869	Rod Stewart	Da Ya Think I'm Sexy	https://youtube.com/watch?v=7mkDT59jZVQ	Foreign		
870	Kansas	Dust In The Wind	https://youtube.com/watch?v=s9eBbbMwhIs	Foreign		
871	Don Mclean	Everyday	https://youtube.com/watch?v=qWeXYCHjq34	Foreign		
872	Mungo Jerry	In the Summertime	https://youtube.com/watch?v=HgOYbuQrz1o	Foreign		
873	Greg Kihn Band	Jeopardy	https://youtube.com/watch?v=SWWgX2XhQEs	Foreign		
874	Matthew Fisher	She Makes Me Feel	https://youtube.com/watch?v=xM2b0fwyMtE	Foreign		
875	David Castle	Ten To Eight	https://youtube.com/watch?v=kizoQe0JovU	Foreign		
876	The Hollies	Bus Stop	https://youtube.com/watch?v=8GKVSM4FnjU	Foreign		
877	The Hollies	Bus Stop	https://youtube.com/watch?v=pffL9bBuh0A	Foreign		
878	Crosby, Stills, Nash & Young	Helplessly Hoping	https://youtube.com/watch?v=hHD7lOfcvBw	Foreign		
879	Paul McCartney	Let Em In	https://youtube.com/watch?v=vLFQAPq0ars	Foreign		
880	Rod Stewart	Maggie May	https://youtube.com/watch?v=w2M4mwvGxDM	Foreign		
881	Chicago	Make Me Smile	https://youtube.com/watch?v=FfCN8SFCpKM	Foreign		
882	Michael Jackson	Don't Stop It 'Til You Get Enough	https://youtube.com/watch?v=8UCgAx1A8eY	Foreign		
883	The Commodores	Sail On	https://youtube.com/watch?v=mksDfbInDY4	Foreign		
884	Diana Ross	The Boss	https://youtube.com/watch?v=FvfhxR6JlKY	Foreign		
885	Bob Seger	We've Got Tonight	https://youtube.com/watch?v=Qi4h3-yL6YY	Foreign		
886	Robert Palmer	Bad Case Of Loving You (Doctor, Doctor)	https://youtube.com/watch?v=216NSap3fXM	Foreign		
887	Randy Edelman	Please Don't Stop Remembering	https://youtube.com/watch?v=7lPf4i7zv4Y	Foreign		
888	Randy Edelman	Please Don't Stop Remembering	https://youtube.com/watch?v=n1i1w-5GwAI	Foreign		
889	Kenny Rogers & Dolly Parton	Sometimes When We Touch	https://youtube.com/watch?v=BMxgDBoPv_0	Foreign		
890	Simon & Garfunkel	59th Street Bridge Song (Feelin' Groovy)	https://youtube.com/watch?v=ZzhJ8Zf8ZXU	Foreign		no_voice
891	Simon & Garfunkel	59th Street Bridge Song (Feelin' Groovy)	https://youtube.com/watch?v=KKJ5hyBVsME	Foreign		
892	Herman's Hermits	There's a Kind of Hush	https://youtube.com/watch?v=shS6-EEDWcM	Foreign		
893	Fire & Rain	Living Together	https://youtube.com/watch?v=4zhIRN_kMbs	Foreign		
894	Engelbert Humperdinck	Love Is a Many Splendored Thing	https://youtube.com/watch?v=P7v25-pX4BI	Foreign		
895	Elton John	Honky Cat	https://youtube.com/watch?v=Je3nMS8sWYw	Foreign		
896	The Byrds	Mr Tambourine Man	https://youtube.com/watch?v=2TEhzsMtEEw	Foreign		
897	The Byrds	Mr. Tambourine Man	https://youtube.com/watch?v=K6RB_v-XUdI	Foreign		
898	Patricia Kaas	If You Go Away	https://www.youtube.com/watch?v=m4NEmfrxT4g	Foreign		
899	Eurythmics	Sweet Dreams (Everybody's looking for something)	https://www.youtube.com/watch?v=z1GUP6eA2-s	Foreign		
900	Ryan Lewis	Can't Hold Us	https://www.youtube.com/watch?v=tx1QuNFvIIk	Foreign		
901	Aigel	Мой парень татарин	https://www.youtube.com/watch?v=_dFo0O4Mtz4	Foreign		
902	Zucchero	Baila Morena	https://www.youtube.com/watch?v=kJ9XarD20uk	Foreign		
903	Toto Cutugno	L'Italiano	https://www.youtube.com/watch?v=fZ0Essf51v0	Foreign		
904	Andrea Bocelli	Bessa Me Mucho	https://www.youtube.com/watch?v=3WyQqs1kEig	Foreign		
905	Andrea Bocelli	Quizas Quizas Quizas	https://www.youtube.com/watch?v=rpFpwRDm-qs	Foreign		
906	The Gipsy Kings	Volare	https://www.youtube.com/watch?v=1nfHkweLGE8	Foreign		
907	Nirvana	Smells Like Teens' Spirit	https://www.youtube.com/watch?v=wanjkvlxbho	Foreign		
908	Nivana	The Man Who Sold the World	https://www.youtube.com/watch?v=L8GUqRcJYAc	Foreign		
909	Metallica	Nothing Else Matters	https://www.youtube.com/watch?v=LcK5u0usw6Y	Foreign		no_voice
910	Geri Halliwell	It's Raining Men	https://www.youtube.com/watch?v=3MPmJx8Csi4	Foreign		
