ID	Artist	Title	Link	Origin	Not in use	Voice
	The Beatles	Here, There and Everywhere	https://youtube.com/watch?v=oMO38zIaUDg	Foreign		
	The Beatles	In My Life	https://youtube.com/watch?v=fZh_tiybWJM	Foreign		
	The Beatles	Yesterday	https://youtube.com/watch?v=uw3zzQ-5g4o	Foreign		
	The Beatles	We Can Work It Out	https://youtube.com/watch?v=CzyjRJhACJA	Foreign		
	The Beatles	Eight Days a Week	https://youtube.com/watch?v=khOcANqUXj8	Foreign		
	The Beatles	Penny Lane	https://youtube.com/watch?v=q250igjhOO8	Foreign		
	The Beatles	Nowhere Man	https://youtube.com/watch?v=O96GbcThEus	Foreign		
	The Beatles	A Day in the Life	https://youtube.com/watch?v=3L1WeqLionM	Foreign		
	The Beatles	The Fool on the Hill	https://youtube.com/watch?v=zZ9h99ejs2I	Foreign		
	The Beatles	Strawberry Fields Forever	https://youtube.com/watch?v=2rmVykptsc8	Foreign		
	The Beatles	Lucy in the Sky with Diamonds	https://youtube.com/watch?v=40o-VB-Vuws	Foreign		
	The Beatles	Hello Goodbye	https://youtube.com/watch?v=eSQpcGM4Cmg	Foreign		
	The Beatles	The Long and Winding Road	https://youtube.com/watch?v=elvjxcCaTCI	Foreign		
	The Beatles	Let It Be	https://youtube.com/watch?v=KSRDIB1BQ08	Foreign		
	The Beatles	Yesterday	https://youtube.com/watch?v=JsuytA8FroY	Foreign		
	The Beatles	Let It Be	https://youtube.com/watch?v=OhRUYf_yn_s	Foreign		
	The Byrds	Mr Tambourine Man	https://youtube.com/watch?v=2TEhzsMtEEw	Foreign		
	The Byrds	Mr. Tambourine Man	https://youtube.com/watch?v=K6RB_v-XUdI	Foreign		
	The Calling	Wherever You Will Go	http://www.youtube.com/watch?v=sTGFkbjK3IU	Foreign		
	The Carpenters	I Need To Be In Love	https://youtube.com/watch?v=fYAXVm9eAiM	Foreign		
	The Carpenters	There's a Kind of Hush	https://youtube.com/watch?v=VLfEqs0l3mE	Foreign		
	The Carpenters	For All We Know	https://youtube.com/watch?v=tZNifUChPuw	Foreign		
	The Carpenters	We've Only Just Begun	https://youtube.com/watch?v=XOSotdT1ETo	Foreign		
	The Carpenters	Yesterday Once More	https://youtube.com/watch?v=Pid-PeS3iLM	Foreign		
	The Carpenters	Top Of The World	https://youtube.com/watch?v=LxKPsEefblc	Foreign		
	The Carpenters	(They Long to Be) Close to You	https://youtube.com/watch?v=7dAS3M6salg	Foreign		
	The Carpenters	Love Me For What I Am	https://youtube.com/watch?v=fGV9FvJHNCg	Foreign		
	The Carpenters	Close to You	https://youtube.com/watch?v=kWTCtLNLAVU	Foreign		
	The Carpenters	For All We Know	https://youtube.com/watch?v=UDJT5nv0S_4	Foreign		
	The Cascades	Rhythm of the Rain	https://youtube.com/watch?v=-f2OEjxj5Ak	Foreign		
	The Chainsmokers feat. Daya	Don't Let Me Down	http://www.youtube.com/watch?v=5FHDnD-VcHI	Foreign		
	The Chainsmokers ft. Halsey	Closer	http://www.youtube.com/watch?v=r0A_1UbB70o	Foreign		
	The Commodores	Sail On	https://youtube.com/watch?v=mksDfbInDY4	Foreign		
	The Cranberries	Zombie	http://www.youtube.com/watch?v=m8CEEkqQiiY	Foreign		
	The Delfonics	La La Means I Love You	https://youtube.com/watch?v=_8njsq1GcEg	Foreign		no_voice
	The Delfonics	La La Means I Love You	https://youtube.com/watch?v=K9It3cW9NbY	Foreign		
	The Everly Brothers	Bye Bye Love	https://youtube.com/watch?v=xn27X6dqVZA	Foreign		
	The Gipsy Kings	Volare	https://www.youtube.com/watch?v=1nfHkweLGE8	Foreign		
	The Greatest Showman	Never Enough	http://www.youtube.com/watch?v=0nxmS92MiSM	Foreign		
	The Greatest Showman	A Million Dreams	http://www.youtube.com/watch?v=3f2X_gIJ_u4	Foreign		
	The Greatest Showman	Rewrite The Stars	http://www.youtube.com/watch?v=mayU6Gqpg9Y	Foreign		
	The Greatest Showman	This Is Me	http://www.youtube.com/watch?v=V59psMbygfI	Foreign		
	The Guess Who	American Woman	https://youtube.com/watch?v=1iJJSx4gmzM	Foreign		
	The Guess Who	American Woman	https://youtube.com/watch?v=4mcgXlzJPN8	Foreign		
	The Hollies	Bus Stop	https://youtube.com/watch?v=8GKVSM4FnjU	Foreign		
	The Hollies	Bus Stop	https://youtube.com/watch?v=pffL9bBuh0A	Foreign		
	The Intruders	Together	https://youtube.com/watch?v=etFTNO-4I_g	Foreign		
	The Jackson 5	I'll Be There	https://youtube.com/watch?v=3IOIYLuWdxM	Foreign		
	The Little Mermaid	Part Of Your World	http://www.youtube.com/watch?v=wnWKoEATxh8	Foreign		
	The Miracles	City Of Angels	https://youtube.com/watch?v=blzjFKebXrI	Foreign		
	The Nolans	Don't Let Me Be the Last to know	https://youtube.com/watch?v=A0JJKQsVJpU	Foreign		
	The Platters	My Prayer	https://youtube.com/watch?v=NB0qWKiDGeU	Foreign		
	The Platters	Smoke Gets in Your Eyes	https://youtube.com/watch?v=Jr4GgzUeICc	Foreign		
	The Platters	Twilight Time	https://youtube.com/watch?v=WjKk02Xwjcw	Foreign		
	The Platters	The Great Pretender	https://youtube.com/watch?v=kXqcnE6EAw4	Foreign		
	The Police	Every Breath You Take	http://www.youtube.com/watch?v=gKjIiaAXfDs	Foreign		
	The Police	Roxanne	https://youtu.be/ytRWEdjf9lk?t=2095	Foreign		
	The Righteous Brothers	Unchained Melody	http://www.youtube.com/watch?v=dqIzep89HBw	Foreign		
	The Romantics	What I Like About You	https://youtu.be/ytRWEdjf9lk?t=3465	Foreign		
	The Skyliners	Since I Don't Have You	https://youtube.com/watch?v=1pjTAxQgufA	Foreign		
	The Stylistics	Betcha by Golly, Wow	https://youtube.com/watch?v=6W60p0HJwKg	Foreign		
	The Stylistics	You Make Me Feel Brand New	https://youtube.com/watch?v=DHSFUeA-vVs	Foreign		
	The Stylistics	I'm Stone In Love With You	https://youtube.com/watch?v=ufW8cmpPf-U	Foreign		
	The Stylistics	The Miracle	https://youtube.com/watch?v=LMZwaVr5wNc	Foreign		
	The Turtles	Happy Together	https://youtube.com/watch?v=6nWv9ChfASM	Foreign		
	Tiffany	I Think We're Alone Now	https://youtu.be/ytRWEdjf9lk?t=6565	Foreign		
	Severina	Djevojka sa sela	https://www.youtube.com/watch?v=xBxhAIGEdT8	EX-YU		
	Siddharta	Dviga Slovenija zastave	https://www.youtube.com/watch?v=ZKm1nZAsrUU	SLO		
	Slon in Sadež	Fantastičnih 5	https://www.youtube.com/watch?v=LHVpsU-H-L4	SLO		
	Todd Rundgren	Can We Still Be Friends	https://youtube.com/watch?v=Z_yF3ORCnao	Foreign		
	Tom Jones	Green Green Grass of Home	https://youtube.com/watch?v=TqLjAeEnrUE	Foreign		
	Tom Jones	Green Green Grass Of Home	https://youtube.com/watch?v=lDkaUmd2FKs	Foreign		
	Aigel	Мой парень татарин	https://www.youtube.com/watch?v=_dFo0O4Mtz4	RU		
	Tom Odell	Another Love	http://www.youtube.com/watch?v=aErI67y4WDA	Foreign		
	Tom Odell	Another Love	https://youtu.be/RQC7JL4a6fc?t=2551	Foreign	1	
	Strmina	Nocoj bila bi s teboj	https://www.youtube.com/watch?v=ClXeG-x34dg	SLO		
	Svadbas	Treblebass	https://www.youtube.com/watch?v=dxstn9v2Oy0	EX-YU		
	TONES & I	DANCE MONKEY	http://www.youtube.com/watch?v=an0JKXnnrAY	Foreign		
	Toni Basil	Mickey	https://youtu.be/ytRWEdjf9lk?t=6111	Foreign		
	TBF	UV zrake	https://www.youtube.com/watch?v=JvmNFr03Fx4	EX-YU		
	Toto	Africa	https://youtu.be/ytRWEdjf9lk?t=764	Foreign		
	Toto Cutugno	L'Italiano	https://www.youtube.com/watch?v=fZ0Essf51v0	Foreign		
	Troye Sivan	One Of Your Girls	https://www.youtube.com/watch?v=Lc6yWmGZcqg	Foreign		w_voice
	TBF	Alles Gut (ništa mi neće ovi dan pokvarit)	https://www.youtube.com/watch?v=moAKjTjolNU	EX-YU		
	Vance Joy	Riptide	http://www.youtube.com/watch?v=XWq1hK6XtjU	Foreign		
	Tedi Spalato	Sve ću preživit	https://www.youtube.com/watch?v=FYig7wUQM5s	EX-YU		
	Tijana Dapčević	Zemlja mojih snova	https://www.youtube.com/watch?v=mDXtVd4fq4Q	EX-YU		
	Time	Makedonija	https://www.youtube.com/watch?v=AcY-oQ-TMM8	EX-YU		
	Tine Lesjak	Šivala je deklica zvezdo	https://www.youtube.com/watch?v=AzlhjYrKJsI	SLO		
	Tomaž Domicelj	Slovenskega naroda sin	https://www.youtube.com/watch?v=8Xd_jzJCbFE	SLO		
	Tomislav Ivčić	Večeras je naša fešta	https://www.youtube.com/watch?v=2_vz76cxPxM	EX-YU		
	We The Kings ft. Elena Coats	Sad Song	http://www.youtube.com/watch?v=g94DBEV1kVA	Foreign		
	Toni Cetinski	Blago onom ko te ima	https://www.youtube.com/watch?v=pwkVgKWnlRQ	EX-YU		
	Toše Proeski	Moja	https://www.youtube.com/watch?v=q_bv1Vz32tI	SLO		
	Wham!	Last Christmas	http://www.youtube.com/watch?v=kaBRnhxPLdE	Foreign		
	Whitney Houston	I Have Nothing	http://www.youtube.com/watch?v=CS1Xf9hfUCk	Foreign		
	Whitney Houston	I Will Always Love You	http://www.youtube.com/watch?v=8kotNQ07ZEw	Foreign		
	Whitney Houston	The Greatest Love Of All	http://www.youtube.com/watch?v=aQEg6dwLFDc	Foreign		
	Whitney Houston	I Wanna Dance With Somebody (Who Loves Me)	http://www.youtube.com/watch?v=st-yPBxRVPM	Foreign		
	Whitney Houston	One Moment In Time	http://www.youtube.com/watch?v=TPl0fZ5lK20	Foreign		
	Whitney Houston	Saving All My Love For You	http://www.youtube.com/watch?v=KTxLR8GOUt4	Foreign		
	Whitney Houston	I Wanna Dance With Somebody	https://youtu.be/ytRWEdjf9lk?t=5019	Foreign		
	Wildflower	Skylark	https://youtube.com/watch?v=9l878arGKgg	Foreign		
	XXXTENTACION	Changes	http://www.youtube.com/watch?v=qfmxYHMWjwQ	Foreign		
	Ysabelle	I Like You So Much, You'll Know It	http://www.youtube.com/watch?v=wHrs4LjdKw4	Foreign		
	Urša & PR	Kje so tiste stezice	https://www.youtube.com/watch?v=JyFQ9ET2RY4	SLO		
	Yvonne Elimann	Love Me	https://youtube.com/watch?v=mriYGYraY_k	Foreign		
	Vesna Pisarović	Jutro donosi kraj	https://www.youtube.com/watch?v=ScpcALuXjNU	EX-YU		
	Videosex	Kako bih volio da si tu	https://www.youtube.com/watch?v=lewQdY-u4kA	EX-YU		
	Videosex	Vozi me vlak v daljave	https://www.youtube.com/watch?v=AHUGD5vi8Y8	SLO		
	Vili Resnik	Naj bogovi slišijo	https://www.youtube.com/watch?v=j3AyTZjX5IU	SLO		
	VIS Idoli	Maljčiki	https://www.youtube.com/watch?v=dH2FmVegARo	EX-YU		
	Vlado Kreslin	Iz Goričkega v Piran	https://www.youtube.com/watch?v=mRL5A5CPlzE	SLO		
	Zara Larsson	Uncover	http://www.youtube.com/watch?v=O0RZc6k_eLw	Foreign		
	ZAYN, Sia	Dusk Till Dawn	http://www.youtube.com/watch?v=NvP568DzP5c	Foreign		
	ZAYN, Zhavia Ward	A Whole New World	http://www.youtube.com/watch?v=OfwnWaFP_bc	Foreign		
	Wellbott	Čebelica Maja	https://www.youtube.com/watch?v=w6y2hQ4ldRU	SLO		
	Werner	Valentinovo	https://www.youtube.com/watch?v=XOjlK1KpRn0	SLO		
	YU rock misija	Za milion godina	https://www.youtube.com/watch?v=DlGGZZ_4iUA	EX-YU		
	Zabranjeno pušenje	Šeki is on the road again	https://www.youtube.com/watch?v=DZQAFdjM97c	EX-YU		
	Zucchero	Baila Morena	https://www.youtube.com/watch?v=kJ9XarD20uk	Foreign		
	Zabranjeno pušenje	Lutka sa naslovne strane	https://www.youtube.com/watch?v=ZqEgdDA4WdA	EX-YU		
	Zabranjeno pušenje	Dobri jarani	https://www.youtube.com/watch?v=KZpU_mJuXZc	EX-YU		
	Zagrebački mališani	Kad se male ruke slože	https://www.youtube.com/watch?v=7aG70WwleRI	EX-YU		
	Zana	Mladiću moj	https://www.youtube.com/watch?v=TuNPUStQJmg	EX-YU		
	Zana	Što ne znam gde si sad	https://www.youtube.com/watch?v=_Dx7rus9Do8	EX-YU		
	Zdenka Vučković	Zeko i potočić	https://www.youtube.com/watch?v=Sw-2_EOPgOY	EX-YU		
	Zdravko Čolić	Ti si mi u krvi	https://www.youtube.com/watch?v=APcNs0gn-kQ	EX-YU		
	Zdravko Čolić	Pusti, pusti modu	https://www.youtube.com/watch?v=hiNkBe4k-eI	EX-YU		
	Zorica Kondža i Tedi Spalato	Zar je voljeti grijeh	https://www.youtube.com/watch?v=LGZcJyLgc-8	EX-YU		
	Elton John & Kiki Dee	Don't Go Breaking My Heart	https://www.youtube.com/watch?v=OPmFTDWoW60	Foreign		
	Queen	Don't Stop Me Now	https://www.youtube.com/watch?v=G962z-4OL9E	Foreign		
	Adele	Rolling in The Deep	https://www.youtube.com/watch?v=B3O1OlTWXSA	Foreign		
	Maroon 5	This Love	https://www.youtube.com/watch?v=Sec1Ki59bhE	Foreign		
